spec,lat,long
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.2889,-70.2948
Hypocnemis,-4.28926,-70.2937
Hypocnemis,-4.28926,-70.2937
Hypocnemis,-4.28916,-70.2935
Hypocnemis,-4.28916,-70.2935
Hypocnemis,-4.28916,-70.2935
Hypocnemis,-4.28916,-70.2935
Hypocnemis,-4.28951,-70.2934
Hypocnemis,-4.25176,-70.2908
Hypocnemis,-4.26573,-70.2888
Hypocnemis,-4.239968,-70.287401
Hypocnemis,-4.04949,-70.2844
Hypocnemis,-4.23846,-70.2839
Hypocnemis,-4.30857,-70.2777
Hypocnemis,-4.30857,-70.2777
Hypocnemis,-4.26272,-70.276
Hypocnemis,-4.26272,-70.276
Hypocnemis,-4.26272,-70.276
Hypocnemis,-4.27999,-70.2754
Hypocnemis,-3.81811,-70.2562
Hypocnemis,-12.9836,-70.2414
Hypocnemis,-4.27508,-70.2392
Hypocnemis,-4.27508,-70.2392
Hypocnemis,-3.85,-70.2333
Hypocnemis,-3.83888,-70.2248
Hypocnemis,-4.3293,-70.2122
Hypocnemis,-3.82064,-70.2114
Hypocnemis,-3.82064,-70.2114
Hypocnemis,-4.31605,-70.2094
Hypocnemis,-4.31605,-70.2094
Hypocnemis,-3.8213,-70.2066
Hypocnemis,-3.8213,-70.2066
Hypocnemis,-4.36013,-70.1909
Hypocnemis,-3.39133,-70.1528
Hypocnemis,-3.39133,-70.1528
Hypocnemis,-3.39133,-70.1528
Hypocnemis,-3.39133,-70.1528
Hypocnemis,-3.39133,-70.1528
Hypocnemis,-3.39133,-70.1528
Hypocnemis,-3.14,-70.15
Hypocnemis,-3.14,-70.15
Hypocnemis,-3.14,-70.15
Hypocnemis,-3.14,-70.15
Hypocnemis,-4.2756,-70.116
Hypocnemis,-4.2756,-70.116
Hypocnemis,-4.01939,-70.1128
Hypocnemis,-4.01939,-70.1128
Hypocnemis,-12.5694,-70.1026
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5663,-70.1008
Hypocnemis,-12.5693,-70.1003
Hypocnemis,-12.5691,-70.1002
Hypocnemis,-12.5694,-70.1001
Hypocnemis,-12.5691,-70.1001
Hypocnemis,-12.5689,-70.1001
Hypocnemis,-12.5689,-70.1001
Hypocnemis,-12.5689,-70.1001
Hypocnemis,-12.5689,-70.1001
Hypocnemis,-12.5692,-70.1
Hypocnemis,-12.5692,-70.1
Hypocnemis,-12.5692,-70.1
Hypocnemis,-12.5692,-70.1
Hypocnemis,-12.5692,-70.1
Hypocnemis,-12.5691,-70.0999
Hypocnemis,-12.5686,-70.0997
Hypocnemis,-12.5686,-70.0997
Hypocnemis,-12.5686,-70.0997
Hypocnemis,-12.5686,-70.0997
Hypocnemis,-12.5686,-70.0997
Hypocnemis,-12.5686,-70.0997
Hypocnemis,-12.5686,-70.0997
Hypocnemis,-12.5696,-70.0987
Hypocnemis,-12.5644,-70.0976
Hypocnemis,-12.8591,-70.0661
Hypocnemis,-12.8593,-70.0653
Hypocnemis,-4.0895,-70.0133
Hypocnemis,-4.0895,-70.0133
Hypocnemis,-4.0895,-70.0133
Hypocnemis,-3.07,-69.98
Hypocnemis,-3.07,-69.98
Hypocnemis,-3.07,-69.98
Hypocnemis,-9.35761,-69.9265
Hypocnemis,-9.35761,-69.9265
Hypocnemis,-9.35761,-69.9265
Hypocnemis,-9.37527,-69.9152
Hypocnemis,-9.37527,-69.9152
Hypocnemis,-9.37527,-69.9152
Hypocnemis,-2.61,-69.85
Hypocnemis,-2.61,-69.85
Hypocnemis,-2.61,-69.85
Hypocnemis,-2.61,-69.85
Hypocnemis,-8.61994,-69.7342
Hypocnemis,-8.61994,-69.7342
Hypocnemis,-12.047,-69.6768
Hypocnemis,-12.7233,-69.6346
Hypocnemis,-13.2066,-69.6337
Hypocnemis,-13.1763,-69.6233
Hypocnemis,-13.1763,-69.6233
Hypocnemis,-13.1763,-69.6233
Hypocnemis,-13.1763,-69.6233
Hypocnemis,-13.0856,-69.612
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1372,-69.6119
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-13.1342,-69.6109
Hypocnemis,-11.3959,-69.535
Hypocnemis,-11.3959,-69.535
Hypocnemis,-12.0699,-69.5165
Hypocnemis,-12.0699,-69.5165
Hypocnemis,-12.9318,-69.5156
Hypocnemis,-12.9318,-69.5156
Hypocnemis,-12.9724,-69.5119
Hypocnemis,-12.9298,-69.5113
Hypocnemis,-11.4369,-69.5108
Hypocnemis,-12.9886,-69.5085
Hypocnemis,-12.9944,-69.5079
Hypocnemis,-12.9944,-69.5079
Hypocnemis,-12.9944,-69.5079
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8734,-69.4992
Hypocnemis,-12.8741,-69.4985
Hypocnemis,-11.3818,-69.494
Hypocnemis,-12.0701,-69.4935
Hypocnemis,-12.0701,-69.4935
Hypocnemis,-12.0701,-69.4935
Hypocnemis,-12.0701,-69.4935
Hypocnemis,-12.8508,-69.4577
Hypocnemis,-12.8769,-69.4097
Hypocnemis,-12.8769,-69.4097
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8751,-69.4092
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.8251,-69.4027
Hypocnemis,-12.856,-69.362
Hypocnemis,-12.8562,-69.3614
Hypocnemis,-12.7906,-69.3387
Hypocnemis,-12.7906,-69.3387
Hypocnemis,-12.7906,-69.3387
Hypocnemis,-12.7906,-69.3387
Hypocnemis,-12.7884,-69.3306
Hypocnemis,-12.2341,-69.3281
Hypocnemis,-12.7957,-69.3127
Hypocnemis,-12.8128,-69.3008
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8024,-69.2999
Hypocnemis,-12.8018,-69.2995
Hypocnemis,-12.8018,-69.2995
Hypocnemis,-12.8018,-69.2995
Hypocnemis,-12.8018,-69.2995
Hypocnemis,-12.8338,-69.297
Hypocnemis,-12.838554,-69.294548
Hypocnemis,-12.8368,-69.2939
Hypocnemis,-12.8368,-69.2939
Hypocnemis,-12.8368,-69.2939
Hypocnemis,-12.8368,-69.2939
